SOURCE CITY,DESTINATION CITY,ORDER TYPE,ORDER MONTH,ORDER VOLUME
RICHMOND,CRANBURY,Prepaid,2024 11,8
RICHMOND,CRANBURY,Prepaid,2024 12,9
RICHMOND,CRANBURY,Prepaid,2025 01,6
RICHMOND,CRANBURY,Prepaid,2025 02,5
RICHMOND,CRANBURY,Prepaid,2025 03,11
RICHMOND,CRANBURY,Prepaid,2025 04,8
RICHMOND,CRANBURY,Prepaid,2025 05,6
RICHMOND,CROMWELL,Prepaid,2024 06,2
RICHMOND,CROMWELL,Prepaid,2024 07,2
RICHMOND,CULLMAN,Prepaid,2024 05,1
RICHMOND,CULLMAN,Prepaid,2024 07,2
RICHMOND,CULLMAN,Prepaid,2024 08,1
RICHMOND,CULLMAN,Prepaid,2024 10,9
RICHMOND,CULLMAN,Prepaid,2024 11,30
RICHMOND,CULLMAN,Prepaid,2024 12,37
RICHMOND,CULLMAN,Prepaid,2025 01,28
RICHMOND,CULLMAN,Prepaid,2025 02,38
RICHMOND,CULLMAN,Prepaid,2025 03,42
RICHMOND,CULLMAN,Prepaid,2025 04,27
RICHMOND,CULLMAN,Prepaid,2025 05,6
RICHMOND,CUMMING,Prepaid,2025 01,1
RICHMOND,DACULA,Prepaid,2024 11,1
RICHMOND,DALLAS,Collect,2024 06,1
RICHMOND,DALLAS,Collect,2024 07,1
RICHMOND,DALLAS,Collect,2024 08,2
RICHMOND,DALLAS,Collect,2024 09,3
RICHMOND,DALLAS,Collect,2024 10,3
RICHMOND,DALLAS,Collect,2024 12,2
RICHMOND,DALLAS,Collect,2025 01,4
RICHMOND,DALLAS,Collect,2025 02,2
RICHMOND,DALLAS,Collect,2025 03,1
RICHMOND,DALLAS,Collect,2025 04,2
RICHMOND,DALLAS,Prepaid,2024 08,2
RICHMOND,DALLAS,Prepaid,2024 09,1
RICHMOND,DANVERS,Prepaid,2025 01,1
RICHMOND,DAVENPORT,Prepaid,2025 01,1
RICHMOND,DAYTON,Prepaid,2024 06,1
RICHMOND,DAYTON,Prepaid,2024 07,1
RICHMOND,DAYTON,Prepaid,2024 08,1
RICHMOND,DAYTON,Prepaid,2024 10,1
RICHMOND,DAYTON,Prepaid,2025 01,1
RICHMOND,DAYTON,Prepaid,2025 04,1
RICHMOND,DEDHAM,Prepaid,2025 01,1
RICHMOND,DEER PARK,Prepaid,2025 01,1
RICHMOND,DELTONA,Prepaid,2024 05,16
RICHMOND,DELTONA,Prepaid,2024 06,19
RICHMOND,DELTONA,Prepaid,2024 07,22
RICHMOND,DELTONA,Prepaid,2024 08,12
RICHMOND,DELTONA,Prepaid,2024 09,20
RICHMOND,DELTONA,Prepaid,2024 10,22
RICHMOND,DELTONA,Prepaid,2024 11,13
RICHMOND,DELTONA,Prepaid,2024 12,8
RICHMOND,DELTONA,Prepaid,2025 01,12
RICHMOND,DELTONA,Prepaid,2025 02,11
RICHMOND,DELTONA,Prepaid,2025 03,7
RICHMOND,DELTONA,Prepaid,2025 04,10
RICHMOND,DELTONA,Prepaid,2025 05,12
RICHMOND,DENTON,Collect,2024 05,1
RICHMOND,DENTON,Collect,2024 06,5
RICHMOND,DENTON,Collect,2024 07,3
RICHMOND,DENTON,Collect,2024 08,2
RICHMOND,DENTON,Collect,2024 09,1
RICHMOND,DENTON,Collect,2024 10,2
RICHMOND,DENTON,Collect,2024 11,2
RICHMOND,DENTON,Collect,2024 12,4
RICHMOND,DENTON,Collect,2025 01,3
RICHMOND,DENTON,Collect,2025 02,4
RICHMOND,DENVER,Prepaid,2024 05,1
RICHMOND,DENVER,Prepaid,2024 06,1
RICHMOND,DENVER,Prepaid,2024 07,1
RICHMOND,DENVER,Prepaid,2024 08,1
RICHMOND,DENVER,Prepaid,2024 09,1
RICHMOND,DENVER,Prepaid,2024 10,1
RICHMOND,DENVER,Prepaid,2024 12,1
RICHMOND,DENVER,Prepaid,2025 01,1
RICHMOND,DENVER,Prepaid,2025 02,1
RICHMOND,DENVER,Prepaid,2025 03,1
RICHMOND,DENVER,Prepaid,2025 05,1
RICHMOND,DEPTFORD,Prepaid,2025 01,1
RICHMOND,DERBY,Prepaid,2025 01,1
RICHMOND,DISPUTANTA,Prepaid,2024 05,3
RICHMOND,DISPUTANTA,Prepaid,2024 06,2
RICHMOND,DISPUTANTA,Prepaid,2024 07,2
RICHMOND,DISPUTANTA,Prepaid,2024 08,3
RICHMOND,DISPUTANTA,Prepaid,2024 09,3
RICHMOND,DISPUTANTA,Prepaid,2024 10,2
RICHMOND,DISPUTANTA,Prepaid,2024 11,1
RICHMOND,DISPUTANTA,Prepaid,2024 12,3
RICHMOND,DISPUTANTA,Prepaid,2025 01,1
RICHMOND,DISPUTANTA,Prepaid,2025 02,2
RICHMOND,DISPUTANTA,Prepaid,2025 03,2
RICHMOND,DISPUTANTA,Prepaid,2025 04,2
RICHMOND,DISPUTANTA,Prepaid,2025 05,1
RICHMOND,DOUGLAS,Prepaid,2024 05,1
RICHMOND,DOUGLAS,Prepaid,2024 06,1
RICHMOND,DOUGLAS,Prepaid,2024 07,1
RICHMOND,DOUGLAS,Prepaid,2025 03,1
RICHMOND,DOUGLAS,Prepaid,2025 04,33
RICHMOND,DOUGLAS,Prepaid,2025 05,10
RICHMOND,DOWNINGTOWN,Prepaid,2025 01,1
RICHMOND,DRUMMOND ISLAND,Prepaid,2024 10,1
RICHMOND,DU BOIS,Prepaid,2024 11,1
RICHMOND,DUBLIN,Prepaid,2024 05,4
RICHMOND,DUBLIN,Prepaid,2024 06,4
RICHMOND,DUBLIN,Prepaid,2024 07,5
RICHMOND,DUBLIN,Prepaid,2024 08,4
RICHMOND,DUBLIN,Prepaid,2024 09,6
RICHMOND,DUBLIN,Prepaid,2024 10,7
RICHMOND,DUBLIN,Prepaid,2024 11,5
RICHMOND,DUBLIN,Prepaid,2024 12,4
RICHMOND,DUBLIN,Prepaid,2025 01,5
RICHMOND,DUBLIN,Prepaid,2025 02,4
RICHMOND,DUBLIN,Prepaid,2025 03,3
RICHMOND,DUBLIN,Prepaid,2025 04,4
RICHMOND,DUBLIN,Prepaid,2025 05,3
RICHMOND,DUNN,Prepaid,2024 05,2
RICHMOND,DUNN,Prepaid,2024 06,2
RICHMOND,DUNN,Prepaid,2024 07,3
RICHMOND,DUNN,Prepaid,2024 08,4
RICHMOND,DUNN,Prepaid,2024 09,3
RICHMOND,DUNN,Prepaid,2024 10,4
RICHMOND,DUNN,Prepaid,2024 11,1
RICHMOND,DUNN,Prepaid,2024 12,2
RICHMOND,DUNN,Prepaid,2025 01,2
RICHMOND,DUNN,Prepaid,2025 02,1
RICHMOND,DUNN,Prepaid,2025 03,2
RICHMOND,DUNN,Prepaid,2025 04,3
RICHMOND,DUPONT,Prepaid,2024 09,1
RICHMOND,DUPONT,Prepaid,2024 11,1
RICHMOND,DUPONT,Prepaid,2025 01,1
RICHMOND,EAST POINT,Prepaid,2025 01,1
RICHMOND,EAST RUTHERFORD,Prepaid,2025 01,1
RICHMOND,EAST SETAUKET,Prepaid,2025 01,1
RICHMOND,EAST SYRACUSE,Prepaid,2025 01,1
RICHMOND,EASTON,Prepaid,2024 05,11
RICHMOND,EASTON,Prepaid,2024 06,9
RICHMOND,EASTON,Prepaid,2024 07,5
RICHMOND,EASTON,Prepaid,2024 08,5
RICHMOND,EASTON,Prepaid,2024 09,10
RICHMOND,EASTON,Prepaid,2024 10,10
RICHMOND,EASTON,Prepaid,2024 11,11
RICHMOND,EASTON,Prepaid,2024 12,13
RICHMOND,EASTON,Prepaid,2025 01,5
RICHMOND,EASTON,Prepaid,2025 02,2
RICHMOND,EASTON,Prepaid,2025 03,5
RICHMOND,EASTON,Prepaid,2025 04,4
RICHMOND,EASTON,Prepaid,2025 05,9
RICHMOND,EAU CLAIRE,Prepaid,2024 12,1
RICHMOND,EDGEWOOD,Prepaid,2024 05,1
RICHMOND,EDGEWOOD,Prepaid,2024 06,1
RICHMOND,EDGEWOOD,Prepaid,2024 07,1
RICHMOND,EDGEWOOD,Prepaid,2024 09,5
RICHMOND,EDGEWOOD,Prepaid,2024 11,1
RICHMOND,EDGEWOOD,Prepaid,2025 01,1
RICHMOND,EDGEWOOD,Prepaid,2025 02,4
RICHMOND,EDGEWOOD,Prepaid,2025 03,1
RICHMOND,EDGEWOOD,Prepaid,2025 04,3
RICHMOND,EDGEWOOD,Prepaid,2025 05,2
RICHMOND,EDISON,Prepaid,2025 01,1
RICHMOND,EDWARDSVILLE,Prepaid,2024 09,2
RICHMOND,EDWARDSVILLE,Prepaid,2025 04,1
RICHMOND,EDWARDSVILLE,Prepaid,2025 05,1
RICHMOND,EL RENO,Prepaid,2024 10,1
RICHMOND,ELLOREE,Prepaid,2024 05,1
RICHMOND,ELLOREE,Prepaid,2024 06,1
RICHMOND,ELLOREE,Prepaid,2024 07,2
RICHMOND,ELLOREE,Prepaid,2024 08,2
RICHMOND,ELLOREE,Prepaid,2024 09,1
RICHMOND,ELLOREE,Prepaid,2024 10,1
RICHMOND,ELLOREE,Prepaid,2024 11,1
RICHMOND,ELLOREE,Prepaid,2024 12,2
RICHMOND,ELLOREE,Prepaid,2025 01,1
RICHMOND,ELLOREE,Prepaid,2025 02,1
RICHMOND,ELLOREE,Prepaid,2025 03,1
RICHMOND,ELLOREE,Prepaid,2025 04,2
RICHMOND,ELWOOD,Transfer,2024 05,6
RICHMOND,ELWOOD,Transfer,2024 06,7
RICHMOND,ELWOOD,Transfer,2024 07,8
RICHMOND,ELWOOD,Transfer,2024 08,8
RICHMOND,ELWOOD,Transfer,2024 09,9
RICHMOND,ELWOOD,Transfer,2024 10,19
RICHMOND,ELWOOD,Transfer,2024 11,13
RICHMOND,ELWOOD,Transfer,2024 12,2
RICHMOND,ELWOOD,Transfer,2025 01,6
RICHMOND,ELWOOD,Transfer,2025 02,4
RICHMOND,ELWOOD,Transfer,2025 03,8
RICHMOND,ELWOOD,Transfer,2025 04,10
RICHMOND,ELWOOD,Transfer,2025 05,1
RICHMOND,ELYRIA,Prepaid,2024 11,1
RICHMOND,ERLANGER,Prepaid,2024 05,1
RICHMOND,ERLANGER,Prepaid,2024 07,1
RICHMOND,ERLANGER,Prepaid,2024 09,2
RICHMOND,ERLANGER,Prepaid,2024 10,3
RICHMOND,ERLANGER,Prepaid,2024 12,2
RICHMOND,ERLANGER,Prepaid,2025 01,2
RICHMOND,ERLANGER,Prepaid,2025 03,2
RICHMOND,FAIRFAX,Prepaid,2025 01,1
RICHMOND,FAIRFIELD,Prepaid,2025 01,1
RICHMOND,FAIRLESS HILLS,Prepaid,2025 01,1
RICHMOND,FAIRVIEW,Prepaid,2024 10,1
RICHMOND,FALL RIVER,Prepaid,2024 05,13
RICHMOND,FALL RIVER,Prepaid,2024 06,24
RICHMOND,FALL RIVER,Prepaid,2024 07,16
RICHMOND,FALL RIVER,Prepaid,2024 08,26
RICHMOND,FALL RIVER,Prepaid,2024 09,12
RICHMOND,FALL RIVER,Prepaid,2024 10,21
RICHMOND,FALL RIVER,Prepaid,2024 11,11
RICHMOND,FALL RIVER,Prepaid,2024 12,6
RICHMOND,FALL RIVER,Prepaid,2025 01,8
RICHMOND,FALL RIVER,Prepaid,2025 02,11
RICHMOND,FALL RIVER,Prepaid,2025 03,9
RICHMOND,FALL RIVER,Prepaid,2025 04,7
RICHMOND,FALL RIVER,Prepaid,2025 05,5
RICHMOND,FALLS CHURCH,Prepaid,2025 01,1
RICHMOND,FARMINGDALE,Prepaid,2024 06,5
RICHMOND,FARMINGDALE,Prepaid,2024 07,3
RICHMOND,FARMINGDALE,Prepaid,2024 08,7
RICHMOND,FARMINGDALE,Prepaid,2024 09,9
RICHMOND,FARMINGDALE,Prepaid,2024 10,8
RICHMOND,FARMINGDALE,Prepaid,2024 11,4
RICHMOND,FARMINGDALE,Prepaid,2024 12,6
RICHMOND,FARMINGDALE,Prepaid,2025 01,5
RICHMOND,FARMINGDALE,Prepaid,2025 02,4
RICHMOND,FARMINGDALE,Prepaid,2025 03,4
RICHMOND,FARMINGDALE,Prepaid,2025 04,3
RICHMOND,FAYETTEVILLE,Prepaid,2025 01,1
RICHMOND,FERGUS FALLS,Prepaid,2024 10,1
RICHMOND,FINDLAY,Collect,2024 05,3
RICHMOND,FINDLAY,Collect,2024 06,5
RICHMOND,FINDLAY,Collect,2024 07,7
RICHMOND,FINDLAY,Collect,2024 08,5
RICHMOND,FINDLAY,Collect,2024 09,5
RICHMOND,FINDLAY,Collect,2024 10,7
RICHMOND,FINDLAY,Collect,2024 11,4
RICHMOND,FINDLAY,Collect,2024 12,6
RICHMOND,FINDLAY,Collect,2025 01,4
RICHMOND,FINDLAY,Collect,2025 02,4
RICHMOND,FINDLAY,Collect,2025 03,5
RICHMOND,FINDLAY,Collect,2025 04,4
RICHMOND,FINDLAY,Prepaid,2024 05,7
RICHMOND,FINDLAY,Prepaid,2024 06,4
RICHMOND,FINDLAY,Prepaid,2024 07,7
RICHMOND,FINDLAY,Prepaid,2024 08,6
RICHMOND,FINDLAY,Prepaid,2024 09,7
RICHMOND,FINDLAY,Prepaid,2024 10,11
RICHMOND,FINDLAY,Prepaid,2024 11,8
RICHMOND,FINDLAY,Prepaid,2024 12,5
RICHMOND,FINDLAY,Prepaid,2025 01,5
RICHMOND,FINDLAY,Prepaid,2025 02,5
RICHMOND,FINDLAY,Prepaid,2025 03,6
RICHMOND,FINDLAY,Prepaid,2025 04,4
RICHMOND,FINDLAY,Prepaid,2025 05,4
RICHMOND,FISHERSVILLE,Prepaid,2024 05,8
RICHMOND,FISHERSVILLE,Prepaid,2024 06,16
RICHMOND,FISHERSVILLE,Prepaid,2024 07,18
RICHMOND,FISHERSVILLE,Prepaid,2024 08,12
RICHMOND,FISHERSVILLE,Prepaid,2024 09,11
RICHMOND,FISHERSVILLE,Prepaid,2024 10,19
RICHMOND,FISHERSVILLE,Prepaid,2024 11,11
RICHMOND,FISHERSVILLE,Prepaid,2024 12,10
RICHMOND,FISHERSVILLE,Prepaid,2025 01,7
RICHMOND,FISHERSVILLE,Prepaid,2025 02,12
RICHMOND,FISHERSVILLE,Prepaid,2025 03,9
RICHMOND,FISHERSVILLE,Prepaid,2025 04,7
RICHMOND,FISHERSVILLE,Prepaid,2025 05,8
RICHMOND,FISKDALE,Prepaid,2025 01,1
RICHMOND,FISKDALE,Prepaid,2025 05,1
RICHMOND,FLEMINGTON,Prepaid,2025 01,1
RICHMOND,FLORENCE,Prepaid,2024 06,1
RICHMOND,FLORENCE,Prepaid,2024 08,2
RICHMOND,FLORENCE,Prepaid,2024 09,4
RICHMOND,FLORENCE,Prepaid,2024 10,2
RICHMOND,FLORENCE,Prepaid,2024 12,3
RICHMOND,FLORENCE,Prepaid,2025 01,2
RICHMOND,FLORENCE,Prepaid,2025 02,7
RICHMOND,FLORENCE,Prepaid,2025 03,6
RICHMOND,FLUSHING,Prepaid,2025 01,1
RICHMOND,FONTANA,Prepaid,2024 08,1
RICHMOND,FONTANA,Prepaid,2024 09,2
RICHMOND,FORNEY,Prepaid,2024 10,1
RICHMOND,FORT LAUDERDALE,Prepaid,2025 01,1
RICHMOND,FORT MYERS,Prepaid,2025 01,1
RICHMOND,FORT PIERCE,Prepaid,2025 05,11
RICHMOND,FORT WAYNE,Prepaid,2024 05,3
RICHMOND,FORT WAYNE,Prepaid,2024 06,10
RICHMOND,FORT WAYNE,Prepaid,2024 08,1
RICHMOND,FRAMINGHAM,Prepaid,2025 01,1
RICHMOND,FRANKLIN,Prepaid,2025 01,1
RICHMOND,FREDERICKSBURG,Prepaid,2024 05,12
RICHMOND,FREDERICKSBURG,Prepaid,2024 06,5
RICHMOND,FREDERICKSBURG,Prepaid,2024 07,8
RICHMOND,FREDERICKSBURG,Prepaid,2024 08,8
RICHMOND,FREDERICKSBURG,Prepaid,2024 09,11
RICHMOND,FREDERICKSBURG,Prepaid,2024 10,19
RICHMOND,FREDERICKSBURG,Prepaid,2024 11,10
RICHMOND,FREDERICKSBURG,Prepaid,2024 12,12
RICHMOND,FREDERICKSBURG,Prepaid,2025 01,17
RICHMOND,FREDERICKSBURG,Prepaid,2025 02,8
RICHMOND,FREDERICKSBURG,Prepaid,2025 03,12
RICHMOND,FREDERICKSBURG,Prepaid,2025 04,13
RICHMOND,FREDERICKSBURG,Prepaid,2025 05,6
RICHMOND,FREEPORT,Prepaid,2025 01,1
RICHMOND,FRENCH CAMP,Prepaid,2024 07,1
RICHMOND,FRESNO,Prepaid,2024 09,1
RICHMOND,FRESNO,Prepaid,2024 10,1
RICHMOND,FRESNO,Prepaid,2025 03,1
RICHMOND,FRIDLEY,Prepaid,2024 07,1
RICHMOND,FRIDLEY,Prepaid,2024 08,2
RICHMOND,FRIDLEY,Prepaid,2024 09,2
RICHMOND,FRIDLEY,Prepaid,2024 10,2
RICHMOND,FRIDLEY,Prepaid,2024 11,2
RICHMOND,FRIDLEY,Prepaid,2025 03,1
RICHMOND,FT PIERCE,Prepaid,2024 05,23
RICHMOND,FT PIERCE,Prepaid,2024 06,32
RICHMOND,FT PIERCE,Prepaid,2024 07,28
RICHMOND,FT PIERCE,Prepaid,2024 08,28
RICHMOND,FT PIERCE,Prepaid,2024 09,35
RICHMOND,FT PIERCE,Prepaid,2024 10,33
RICHMOND,FT PIERCE,Prepaid,2024 11,26
RICHMOND,FT PIERCE,Prepaid,2024 12,34
RICHMOND,FT PIERCE,Prepaid,2025 01,33
RICHMOND,FT PIERCE,Prepaid,2025 02,32
RICHMOND,FT PIERCE,Prepaid,2025 03,35
RICHMOND,FT PIERCE,Prepaid,2025 04,24
RICHMOND,FT. MYERS BEACH,Prepaid,2024 06,1
RICHMOND,GAINESVILLE,Prepaid,2025 01,1
RICHMOND,GALESBURG,Prepaid,2024 05,1
RICHMOND,GALESBURG,Prepaid,2024 08,3
RICHMOND,GALESBURG,Prepaid,2024 09,4
RICHMOND,GALESBURG,Prepaid,2024 10,2
RICHMOND,GALESBURG,Prepaid,2024 11,2
RICHMOND,GALESBURG,Prepaid,2025 02,1
RICHMOND,GALESBURG,Prepaid,2025 03,1
RICHMOND,GANSEVOORT,Prepaid,2024 09,7
RICHMOND,GANSEVOORT,Prepaid,2024 10,8
RICHMOND,GANSEVOORT,Prepaid,2024 11,3
RICHMOND,GANSEVOORT,Prepaid,2024 12,4
RICHMOND,GANSEVOORT,Prepaid,2025 01,3
RICHMOND,GANSEVOORT,Prepaid,2025 02,5
RICHMOND,GANSEVOORT,Prepaid,2025 03,2
RICHMOND,GANSEVOORT,Prepaid,2025 04,7
RICHMOND,GANSEVOORT,Prepaid,2025 05,2
RICHMOND,GARDEN CITY,Prepaid,2024 09,6
RICHMOND,GARDEN CITY,Prepaid,2024 10,3
RICHMOND,GARDEN CITY,Prepaid,2024 11,2
RICHMOND,GARDEN CITY,Prepaid,2025 01,2
RICHMOND,GARNER,Prepaid,2025 01,1
RICHMOND,GARYSBURG,Collect,2024 05,4
RICHMOND,GARYSBURG,Collect,2024 06,5
RICHMOND,GARYSBURG,Collect,2024 07,7
RICHMOND,GARYSBURG,Collect,2024 08,5
RICHMOND,GARYSBURG,Collect,2024 09,5
RICHMOND,GARYSBURG,Collect,2024 10,7
RICHMOND,GARYSBURG,Collect,2024 11,5
RICHMOND,GARYSBURG,Collect,2024 12,5
RICHMOND,GARYSBURG,Collect,2025 01,3
RICHMOND,GARYSBURG,Collect,2025 02,5
RICHMOND,GARYSBURG,Collect,2025 03,5
RICHMOND,GARYSBURG,Collect,2025 04,4
RICHMOND,GEORGETOWN,Collect,2025 04,1
RICHMOND,GOODLETTSVILLE,Prepaid,2025 01,1
RICHMOND,GOODYEAR,Prepaid,2024 09,1
RICHMOND,GRAIN VALLEY,Prepaid,2024 07,1
RICHMOND,GRAND RAPIDS,Prepaid,2025 01,1
RICHMOND,GRANTSVILLE,Prepaid,2024 05,1
RICHMOND,GREENCASTLE,Prepaid,2024 05,2
RICHMOND,GREENCASTLE,Prepaid,2024 06,3
RICHMOND,GREENCASTLE,Prepaid,2024 07,3
RICHMOND,GREENCASTLE,Prepaid,2024 08,4
RICHMOND,GREENCASTLE,Prepaid,2024 09,2
RICHMOND,GREENCASTLE,Prepaid,2024 10,2
RICHMOND,GREENCASTLE,Prepaid,2024 11,1
RICHMOND,GREENCASTLE,Prepaid,2024 12,1
RICHMOND,GREENCASTLE,Prepaid,2025 01,1
RICHMOND,GREENCASTLE,Prepaid,2025 02,1
RICHMOND,GREENCASTLE,Prepaid,2025 03,2
RICHMOND,GREENCASTLE,Prepaid,2025 04,2
RICHMOND,GREENFIELD,Prepaid,2024 09,1
RICHMOND,GREENFIELD,Prepaid,2025 01,1
RICHMOND,GREENFIELD,Prepaid,2025 02,1
RICHMOND,GREENSBORO,Collect,2024 05,1
RICHMOND,GREENSBORO,Collect,2024 06,3
RICHMOND,GREENSBORO,Collect,2024 07,3
RICHMOND,GREENSBORO,Collect,2024 08,2
RICHMOND,GREENSBORO,Collect,2024 09,2
RICHMOND,GREENSBORO,Collect,2024 10,2
RICHMOND,GREENSBORO,Collect,2024 11,3
RICHMOND,GREENSBORO,Collect,2024 12,2
RICHMOND,GREENSBORO,Collect,2025 01,4
RICHMOND,GREENSBORO,Collect,2025 02,1
RICHMOND,GREENSBORO,Collect,2025 04,2
RICHMOND,GREENVILLE,Prepaid,2024 05,1
RICHMOND,GREENVILLE,Prepaid,2024 06,2
RICHMOND,GREENVILLE,Prepaid,2024 07,1
RICHMOND,GREENVILLE,Prepaid,2024 08,3
RICHMOND,GREENVILLE,Prepaid,2024 09,2
RICHMOND,GREENVILLE,Prepaid,2024 10,2
RICHMOND,GREENVILLE,Prepaid,2024 12,2
RICHMOND,GREENVILLE,Prepaid,2025 01,4
RICHMOND,GREENVILLE,Prepaid,2025 02,2
RICHMOND,GREENVILLE,Prepaid,2025 03,3
RICHMOND,GREENVILLE,Prepaid,2025 04,1
RICHMOND,GREENVILLE,Prepaid,2025 05,1
RICHMOND,GREENWOOD,Prepaid,2024 05,1
RICHMOND,GREENWOOD,Prepaid,2024 08,1
RICHMOND,GREENWOOD,Prepaid,2024 11,1
RICHMOND,GROVE CITY,Prepaid,2024 05,38
RICHMOND,GROVE CITY,Prepaid,2024 06,55
RICHMOND,GROVE CITY,Prepaid,2024 07,49
RICHMOND,GROVE CITY,Prepaid,2024 08,60
RICHMOND,GROVE CITY,Prepaid,2024 09,41
RICHMOND,GROVE CITY,Prepaid,2024 10,55
RICHMOND,GROVE CITY,Prepaid,2024 11,40
RICHMOND,GROVE CITY,Prepaid,2024 12,40
RICHMOND,GROVE CITY,Prepaid,2025 01,41
RICHMOND,GROVE CITY,Prepaid,2025 02,43
RICHMOND,GROVE CITY,Prepaid,2025 03,53
RICHMOND,GROVE CITY,Prepaid,2025 04,45
RICHMOND,GROVE CITY,Prepaid,2025 05,12
RICHMOND,GROVEPORT,Prepaid,2024 05,9
RICHMOND,GROVEPORT,Prepaid,2024 06,12
RICHMOND,GROVEPORT,Prepaid,2024 09,3
RICHMOND,GROVEPORT,Prepaid,2024 10,2
RICHMOND,GROVEPORT,Prepaid,2025 03,1
RICHMOND,GROVEPORT,Prepaid,2025 05,13
RICHMOND,HAGERSTOWN,Prepaid,2024 05,1
RICHMOND,HAGERSTOWN,Prepaid,2024 06,1
RICHMOND,HAGERSTOWN,Prepaid,2025 02,1
RICHMOND,HAMILTON,Prepaid,2025 01,1
RICHMOND,HAMPTON,Prepaid,2024 07,2
RICHMOND,HAMPTON,Prepaid,2024 09,5
RICHMOND,HAMPTON,Prepaid,2024 10,4
RICHMOND,HAMPTON,Prepaid,2024 11,2
RICHMOND,HAMPTON,Prepaid,2025 01,4
RICHMOND,HAMPTON,Prepaid,2025 02,5
RICHMOND,HAMPTON,Prepaid,2025 03,1
RICHMOND,HAMPTON,Prepaid,2025 04,3
RICHMOND,HAMPTON,Prepaid,2025 05,9
RICHMOND,HASLET,Collect,2025 04,2
RICHMOND,HASLET,Collect,2025 05,2
RICHMOND,HATTIESBURG,Prepaid,2024 05,4
RICHMOND,HATTIESBURG,Prepaid,2024 06,4
RICHMOND,HATTIESBURG,Prepaid,2024 07,5
RICHMOND,HATTIESBURG,Prepaid,2024 08,5
RICHMOND,HATTIESBURG,Prepaid,2024 09,5
RICHMOND,HATTIESBURG,Prepaid,2024 10,5
RICHMOND,HATTIESBURG,Prepaid,2024 11,4
RICHMOND,HATTIESBURG,Prepaid,2024 12,4
RICHMOND,HATTIESBURG,Prepaid,2025 01,5
RICHMOND,HATTIESBURG,Prepaid,2025 02,5
RICHMOND,HATTIESBURG,Prepaid,2025 03,4
RICHMOND,HATTIESBURG,Prepaid,2025 04,5
RICHMOND,HATTIESBURG,Prepaid,2025 05,1
RICHMOND,HAUPPAUGE,Prepaid,2024 06,1
RICHMOND,HAVERHILL,Prepaid,2025 01,1
RICHMOND,HAZLETON,Prepaid,2024 05,2
RICHMOND,HAZLETON,Prepaid,2024 07,2
RICHMOND,HAZLETON,Prepaid,2024 08,1
RICHMOND,HAZLETON,Prepaid,2024 09,3
RICHMOND,HAZLETON,Prepaid,2024 10,16
RICHMOND,HAZLETON,Prepaid,2024 11,2
RICHMOND,HAZLETON,Prepaid,2024 12,8
RICHMOND,HAZLETON,Prepaid,2025 01,10
RICHMOND,HAZLETON,Prepaid,2025 02,6
RICHMOND,HAZLETON,Prepaid,2025 03,6
RICHMOND,HAZLETON,Prepaid,2025 04,4
RICHMOND,HENDERSON,Prepaid,2024 10,1
RICHMOND,HERMISTON,Prepaid,2024 05,1
RICHMOND,HERMISTON,Prepaid,2024 11,1
RICHMOND,HIALEAH,Prepaid,2025 01,1
RICHMOND,HIALEAH GARDENS,Prepaid,2025 01,1
RICHMOND,HICKORY,Prepaid,2024 05,2
RICHMOND,HICKORY,Prepaid,2024 07,1
RICHMOND,HICKORY,Prepaid,2024 08,2
RICHMOND,HICKORY,Prepaid,2024 09,1
RICHMOND,HICKORY,Prepaid,2024 10,2
RICHMOND,HICKORY,Prepaid,2024 12,1
RICHMOND,HICKORY,Prepaid,2025 01,1
RICHMOND,HICKORY,Prepaid,2025 02,1
RICHMOND,HICKORY,Prepaid,2025 03,2
RICHMOND,HICKORY,Prepaid,2025 05,1
RICHMOND,HOLLYWOOD,Prepaid,2024 05,1
RICHMOND,HOLLYWOOD,Prepaid,2024 06,1
RICHMOND,HOLLYWOOD,Prepaid,2025 01,3
RICHMOND,HOLLYWOOD,Prepaid,2025 02,1
RICHMOND,HOMER,Prepaid,2024 10,1
RICHMOND,HOMESTEAD,Prepaid,2025 01,1
RICHMOND,HOPE MILLS,Prepaid,2024 05,36
RICHMOND,HOPE MILLS,Prepaid,2024 06,43
RICHMOND,HOPE MILLS,Prepaid,2024 07,45
RICHMOND,HOPE MILLS,Prepaid,2024 08,44
RICHMOND,HOPE MILLS,Prepaid,2024 09,40
RICHMOND,HOPE MILLS,Prepaid,2024 10,45
RICHMOND,HOPE MILLS,Prepaid,2024 11,37
RICHMOND,HOPE MILLS,Prepaid,2024 12,40
RICHMOND,HOPE MILLS,Prepaid,2025 01,40
RICHMOND,HOPE MILLS,Prepaid,2025 02,43
RICHMOND,HOPE MILLS,Prepaid,2025 03,43
RICHMOND,HOPE MILLS,Prepaid,2025 04,37
RICHMOND,HOPE MILLS,Prepaid,2025 05,11
RICHMOND,HOPEWELL JUNCTION,Prepaid,2024 09,1
RICHMOND,HOPEWELL JUNCTION,Prepaid,2024 10,1
RICHMOND,HOPEWELL JUNCTION,Prepaid,2024 11,6
RICHMOND,HOPEWELL JUNCTION,Prepaid,2024 12,2
RICHMOND,HOPEWELL JUNCTION,Prepaid,2025 01,1
RICHMOND,HOPEWELL JUNCTION,Prepaid,2025 02,2
RICHMOND,HOPEWELL JUNCTION,Prepaid,2025 03,2
